ID,Question,Label
Q3526,What are the provisions for credit transfer in the technical Master’s programs according to the study regulations?,RAG Search
Q3527,How is the recognition of prior studies addressed in the study regulations for the technical Master’s programs?,RAG Search
Q3528,What documentation is required for credit transfer applications as per the study regulations?,RAG Search
Q3529,How does the study regulations define the work load associated with one credit point (CP)?,RAG Search
Q3530,What recommendations does the study regulations provide regarding the student’s study workload per semester?,RAG Search
Q3531,How are the compulsory and elective modules differentiated in the study regulations for technical Master’s programs?,RAG Search
Q3532,What guidance does the study regulations give for creating an individual study plan?,RAG Search
Q3533,How does the study regulations explain the process for updating an individual study plan during the Master’s program?,RAG Search
Q3534,What support services are mentioned in the study regulations for academic advising?,RAG Search
Q3535,How do the study regulations address orientation programs for new students in the technical Master’s programs?,RAG Search
Q3536,What role does the Studienfachberatung (academic advising) play according to the study regulations?,RAG Search
Q3537,How are changes to the module list communicated to students as per the study regulations?,RAG Search
Q3538,What is the process for students to receive updated information on module assignments in the technical Master’s programs?,RAG Search
Q3539,How do the study regulations address the role of the Immatrikulationsamt (registration office) in supporting students?,RAG Search
Q3540,What are the responsibilities of the Prüfungsamt (examination office) as defined in the study regulations?,RAG Search
Q3541,How do the study regulations ensure that students are informed about exam dates and venues?,RAG Search
Q3542,What is the process for a student to obtain detailed exam schedules from the study regulations?,RAG Search
Q3543,How does the study regulations describe the procedure for public announcements of exam information?,RAG Search
Q3544,What are the key points regarding exam invigilation in the study regulations for technical Master’s programs?,RAG Search
